filename,severity,bin,low_light_severity,low_light_bin
BD_Baidu_022.png,93.72693634033205,low,144.97484739915075,medium
BD_Baidu_023.png,191.20022583007807,high,197.96789873287847,low
BD_Baidu_031.png,57.760887145996094,low,66.31780571992111,high
BD_Baidu_038.png,108.45909881591795,medium,136.37262575075076,medium
BD_Baidu_039.png,105.4784164428711,medium,123.75131700505645,high
BD_Baidu_042.png,178.25172424316406,high,185.22336645907018,low
BD_Baidu_045.png,91.76570892333984,low,119.42995713963455,high
BD_Baidu_046.png,137.5447998046875,high,189.45029585798815,low
BD_Baidu_050.png,147.73379516601562,high,167.99902017140468,low
BD_Baidu_058.png,136.88031005859375,high,145.09741597796142,medium
BD_Baidu_059.png,113.22335052490234,medium,142.05090439276486,medium
BD_Baidu_062.png,65.18596649169922,low,90.62506482281763,high
BD_Baidu_065.png,71.67884063720703,low,105.60117935823754,high
BD_Baidu_074.png,145.44131469726562,high,164.4008740601504,low
BD_Baidu_076.png,157.2223663330078,high,195.60996732026143,low
BD_Baidu_078.png,123.78644561767578,medium,141.24079232435778,medium
BD_Baidu_08.png,134.35635375976562,high,147.32306544582738,medium
BD_Baidu_081.png,127.9308624267578,medium,157.3550577309237,medium
BD_Baidu_084.png,120.45281982421876,medium,152.10915302491102,medium
BD_Baidu_087.png,109.38660430908205,medium,124.49283509960347,high
BD_Baidu_088.png,147.3189239501953,high,175.49925741399764,low
BD_Baidu_095.png,119.0805206298828,medium,130.9887937433242,high
BD_Baidu_097.png,101.40766143798828,low,119.86142800634296,high
BD_Baidu_10.png,92.30538940429688,low,106.08669053685968,high
BD_Baidu_102.png,105.22745513916016,medium,142.7967351994055,medium
BD_Baidu_104.png,119.0700912475586,medium,136.00295843520783,medium
BD_Baidu_105.png,121.06175231933594,medium,140.99671648873073,medium
BD_Baidu_116.png,116.51094818115234,medium,129.2978947368421,high
BD_Baidu_117.png,148.83897399902344,high,169.42279606307545,low
BD_Baidu_129.png,150.43319702148438,high,166.9889418742586,low
BD_Baidu_133.png,156.86610412597656,high,175.68215613382898,low
BD_Baidu_134.png,189.41685485839844,high,200.80076666666668,low
BD_Baidu_137.png,130.80345153808594,high,153.24043654365437,medium
BD_Baidu_142.png,136.05332946777344,high,161.57920284697508,low
BD_Baidu_143.png,115.82919311523438,medium,164.84009174311927,low
BD_Baidu_145.png,124.14075469970705,medium,160.2051018258427,low
BD_Baidu_166.png,115.61499786376952,medium,149.61899494949495,medium
BD_Baidu_174.png,56.47727584838867,low,100.15028535980149,high
BD_Baidu_18.png,91.79593658447266,low,112.12827264239029,high
BD_Baidu_195.png,150.8504180908203,high,185.68710892878454,low
BD_Baidu_196.png,128.65859985351562,high,167.30916927899688,low
BD_Baidu_199.png,117.1413116455078,medium,122.48836407911966,high
BD_Baidu_200.png,126.59005737304688,medium,143.67199583333334,medium
BD_Baidu_201.png,148.99522399902344,high,159.03897272727272,low
BD_Baidu_208.png,124.12853240966795,medium,155.25034420289856,medium
BD_Baidu_209.png,166.14981079101562,high,177.02334072431634,low
BD_Baidu_211.png,120.98001098632812,medium,139.20151838671413,medium
BD_Baidu_216.png,45.22392272949219,low,52.64217407407408,high
BD_Baidu_222.png,118.71041107177734,medium,131.28371590909092,high
BD_Baidu_224.png,168.2490692138672,high,179.77417838714732,low
BD_Baidu_247.png,119.40047454833984,medium,146.2790961563689,medium
BD_Baidu_249.png,108.54059600830078,medium,115.67884969911997,high
BD_Baidu_250.png,142.4935302734375,high,164.9842682926829,low
BD_Baidu_254.png,127.48477172851562,medium,151.174925,medium
BD_Baidu_256.png,133.40830993652344,high,148.91689833027363,medium
BD_Baidu_277.png,146.79246520996094,high,160.55098633458232,low
BD_Baidu_281.png,132.71327209472656,high,156.67727272727274,medium
BD_Baidu_284.png,144.0738525390625,high,157.96753113961702,low
BD_Baidu_285.png,124.12366485595705,medium,151.01506578947368,medium
BD_Baidu_29.png,76.11412048339844,low,109.40294620160853,high
BD_Baidu_291.png,127.6992416381836,medium,146.9274604502586,medium
BD_Baidu_299.png,123.45314025878906,medium,153.9715503875969,medium
BD_Baidu_306.png,116.92214965820312,medium,136.24324535374043,medium
BD_Baidu_322.png,73.83658599853516,low,113.923025,high
BD_Baidu_332.png,104.0416030883789,medium,112.42210135418854,high
BD_Baidu_338.png,155.69583129882812,high,199.79651474530831,low
BD_Baidu_347.png,171.76925659179688,high,195.13421888053466,low
BD_Baidu_355.png,144.57989501953125,high,172.3117169269431,low
BD_Baidu_375.png,144.467529296875,high,171.44121227364184,low
BD_Baidu_383.png,74.61486053466797,low,95.32499758254274,high
BD_Baidu_385.png,134.6105194091797,high,163.1167978171645,low
BD_Baidu_388.png,152.072509765625,high,175.82973958333332,low
BD_Baidu_389.png,74.26210021972656,low,115.24092868445463,high
BD_Baidu_391.png,128.79270935058594,high,155.30375074183976,medium
BD_Baidu_397.png,139.97805786132812,high,155.75680996884736,medium
BD_Baidu_410.png,137.97262573242188,high,148.49925629290618,medium
BD_Baidu_424.png,129.95663452148438,high,152.7283322281167,medium
BD_Baidu_428.png,163.76828002929688,high,207.1931917211329,low
BD_Baidu_451.png,75.02720642089844,low,100.15600098619329,high
BD_Baidu_461.png,89.28350067138672,low,125.1916330027734,high
BD_Baidu_464.png,174.93846130371094,high,186.28167897893167,low
BD_Baidu_476.png,180.5450897216797,high,185.65482741617356,low
BD_Baidu_481.png,108.13018798828124,medium,117.10734098939929,high
BD_Baidu_486.png,131.74632263183594,high,156.52628228782288,medium
BD_Bing_013.png,152.49136352539062,high,175.3606331687482,low
BD_Bing_04.png,170.7476348876953,high,183.98904420374708,low
BD_Bing_042.png,113.10376739501952,medium,127.4995921184739,high
BD_Bing_068.png,142.77626037597656,high,147.94535219995868,medium
BD_Bing_080.png,122.78104400634766,medium,145.72307676261994,medium
BD_Bing_084.png,154.84608459472656,high,182.50388272155146,low
BD_Bing_091.png,153.32131958007812,high,180.20057794676805,low
BD_Bing_096.png,152.68507385253906,high,163.38318951930654,low
BD_Bing_097.png,112.0083465576172,medium,127.94284864079539,high
BD_Bing_18.png,168.2069549560547,high,176.01952866410699,low
BD_Bing_195.png,171.75340270996094,high,184.336729390681,low
BD_Bing_216.png,87.41938781738281,low,134.73130137436706,medium
BD_Bing_23.png,131.3184051513672,high,145.4618982236334,medium
BD_Bing_231.png,106.6236343383789,medium,143.40054902859276,medium
BD_Bing_232.png,118.51507568359376,medium,160.22718937211323,low
BD_Bing_237.png,146.07728576660156,high,163.4475641431739,low
BD_Bing_26.png,149.6685028076172,high,172.86248240883947,low
BD_Bing_302.png,159.664794921875,high,173.89724082146228,low
BD_Bing_303.png,176.1181182861328,high,191.94660130718955,low
BD_Bing_308.png,155.33392333984375,high,184.36117236024845,low
BD_Bing_331.png,65.81268310546875,low,111.034146567718,high
BD_Bing_358.png,53.0169677734375,low,92.29708234830575,high
BD_Bing_393.png,144.29318237304688,high,194.07388554216868,low
BD_Bing_420.png,75.19772338867188,low,115.73397786458334,high
BD_Bing_423.png,150.22750854492188,high,180.3581357234315,low
BD_Bing_463.png,141.662353515625,high,192.57654829545456,low
BD_Bing_479.png,89.38324737548828,low,138.692534742016,medium
BD_Bing_484.png,117.1803970336914,medium,133.14540887768675,high
BD_Bing_49.png,114.42839050292967,medium,149.44631892697467,medium
BD_Bing_515.png,101.60897064208984,low,142.58077568134172,medium
BD_Bing_549.png,114.04170989990234,medium,141.03518518518518,medium
BD_Bing_606.png,104.72675323486328,medium,122.18759132106564,high
BD_Bing_609.png,104.72137451171876,medium,127.59329507701601,high
BD_Bing_634.png,98.61315155029295,low,115.35879629629629,high
BD_Bing_643.png,79.95060729980469,low,87.56789112748459,high
BD_Bing_655.png,69.61234283447266,low,108.92108185053381,high
BD_Bing_660.png,79.08963775634766,low,139.35098517268227,medium
BD_Bing_664.png,135.30247497558594,high,151.43319471947194,medium
BD_Bing_695.png,134.6026611328125,high,177.4470238095238,low
BD_Bing_732.png,164.7693634033203,high,198.37097855750488,low
BD_Bing_74.png,120.5915985107422,medium,142.704750499002,medium
BD_Bing_742.png,176.93783569335938,high,203.8045326408836,low
BD_Bing_763.png,70.42919158935547,low,141.73457822583725,medium
BD_Bing_789.png,114.91265106201172,medium,130.25960666666666,high
BD_Bing_802.png,186.4004364013672,high,217.60452252252253,low
BD_Google_00.png,130.3159942626953,high,164.93922002635045,low
BD_Google_054.png,122.53186798095705,medium,143.68130058993003,medium
BD_Google_098.png,96.41297149658205,low,170.91272591682753,low
BD_Google_126.png,137.10653686523438,high,199.13878333333332,low
BD_Google_129.png,124.5786361694336,medium,130.48961400588914,high
BD_Google_249.png,165.46951293945312,high,191.3277434892304,low
BD_Google_253.png,73.32664489746094,low,125.27236285726852,high
BD_Google_329.png,150.80320739746094,high,186.39267857142858,low
BD_Google_343.png,126.29090118408205,medium,179.56378759398496,low
BD_Google_357.png,69.38895416259766,low,139.12320615034167,medium
BD_Google_360.png,93.47882080078124,low,127.78303520378992,high
BD_Google_368.png,108.60941314697266,medium,124.78045833333333,high
BD_Google_372.png,63.93186569213867,low,105.2454138327426,high
BD_Google_378.png,123.60480499267578,medium,144.20205916188812,medium
BD_Google_380.png,77.44402313232422,low,135.5192912912913,medium
BD_Google_381.png,46.71892547607422,low,84.70034593928857,high
BD_Google_396.png,67.81391143798828,low,92.18221071428572,high
BD_Google_397.png,105.25862121582033,medium,124.66078092055535,high
BD_Google_421.png,50.36048126220703,low,130.5420622895623,high
BD_Google_428.png,108.13600158691406,medium,136.1402866242038,medium
BD_Google_435.png,131.67193603515625,high,165.92783441266693,low
BD_Google_443.png,110.44546508789062,medium,126.83548148148148,high
BD_Google_466.png,166.433837890625,high,180.5522819458233,low
BD_Google_501.png,136.31346130371094,high,167.4590340349469,low
BD_Google_569.png,109.3447265625,medium,151.07072495672912,medium
BD_Google_598.png,82.82777404785156,low,112.62824973876698,high
BJ_Baidu_015.png,148.38929748535156,high,173.99146488294315,low
BJ_Baidu_02.png,68.25065612792969,low,95.28512405022472,high
BJ_Baidu_029.png,113.9631118774414,medium,139.56625947870188,medium
BJ_Baidu_04.png,67.24940490722656,low,94.89511351030819,high
BJ_Baidu_045.png,145.7572784423828,high,166.84130759005285,low
BJ_Baidu_066.png,92.1562042236328,low,111.71787857990138,high
BJ_Baidu_069.png,107.64656829833984,medium,142.20160149684457,medium
BJ_Baidu_071.png,109.79053497314452,medium,128.7865196928412,high
BJ_Baidu_072.png,58.87213134765625,low,77.66782554517134,high
BJ_Baidu_077.png,126.59271240234376,medium,154.70475193956716,medium
BJ_Baidu_080.png,119.28569793701172,medium,140.7162313322271,medium
BJ_Baidu_082.png,67.42405700683594,low,82.51490835618415,high
BJ_Baidu_093.png,86.34183502197266,low,106.54814533029004,high
BJ_Baidu_095.png,82.56636810302734,low,109.44719031993438,high
BJ_Baidu_1023.png,78.94308471679688,low,132.38388105456775,high
BJ_Baidu_1035.png,73.87532806396484,low,155.46823783610756,medium
BJ_Baidu_1039.png,111.09625244140624,medium,171.79862329599135,low
BJ_Baidu_1081.png,166.1388397216797,high,182.10584201765812,low
BJ_Baidu_1086.png,44.95254898071289,low,84.10930367018602,high
BJ_Baidu_1090.png,104.65505981445312,medium,134.286716,medium
BJ_Baidu_1099.png,73.60677337646484,low,108.55330357142857,high
BJ_Baidu_1132.png,101.0673599243164,low,124.72434933333334,high
BJ_Baidu_1153.png,101.03288269042967,low,135.17500842601956,medium
BJ_Baidu_1158.png,86.09720611572266,low,132.98670455079133,high
BJ_Baidu_1167.png,142.63832092285156,high,189.37313517338995,low
BJ_Baidu_1168.png,108.7267074584961,medium,155.2989140712871,medium
BJ_Baidu_1170.png,103.42042541503906,medium,130.88297139345912,high
BJ_Baidu_118.png,107.6912612915039,medium,119.78779790511399,high
BJ_Baidu_1184.png,64.20536804199219,low,93.51223886808157,high
BJ_Baidu_1191.png,120.49905395507812,medium,161.8311940768746,low
BJ_Baidu_1194.png,155.38607788085938,high,182.231981981982,low
BJ_Baidu_1202.png,127.4970703125,medium,154.82801391620026,medium
BJ_Baidu_1213.png,87.87999725341797,low,123.80233676975945,high
BJ_Baidu_126.png,89.97039031982422,low,106.70307843137255,high
BJ_Baidu_1269.png,113.81897735595705,medium,133.63079983249582,high
BJ_Baidu_132.png,191.59719848632807,high,206.88885467980296,low
BJ_Baidu_138.png,138.00320434570312,high,155.07091197183098,medium
BJ_Baidu_144.png,158.28407287597656,high,183.33840767128635,low
BJ_Baidu_153.png,130.9530487060547,high,142.83153518518517,medium
BJ_Baidu_156.png,84.41820526123047,low,106.85474348715213,high
BJ_Baidu_157.png,140.41831970214844,high,156.3618401405358,medium
BJ_Baidu_164.png,102.38851928710938,low,137.77968537414966,medium
BJ_Baidu_165.png,125.21636962890624,medium,150.4423475609756,medium
BJ_Baidu_168.png,110.3301773071289,medium,120.41168533333334,high
BJ_Baidu_171.png,112.4936294555664,medium,141.61339805825241,medium
BJ_Baidu_173.png,106.2726058959961,medium,124.64975091575091,high
BJ_Baidu_181.png,107.53893280029295,medium,143.25184759472117,medium
BJ_Baidu_183.png,94.04127502441406,low,159.21099641990241,low
BJ_Baidu_192.png,108.6028060913086,medium,125.52482439173369,high
BJ_Baidu_199.png,70.82318878173828,low,83.47314729973623,high
BJ_Baidu_202.png,138.01458740234375,high,168.9558898274933,low
BJ_Baidu_207.png,93.28968811035156,low,112.76597520058351,high
BJ_Baidu_21.png,133.82949829101562,high,148.91990161353797,medium
BJ_Baidu_212.png,118.95785522460938,medium,132.9488127090301,high
BJ_Baidu_217.png,109.95823669433594,medium,136.53986575179,medium
BJ_Baidu_220.png,82.31224822998047,low,122.95293924061048,high
BJ_Baidu_221.png,77.00945281982422,low,95.72438642487802,high
BJ_Baidu_232.png,148.0209197998047,high,164.92840369580668,low
BJ_Baidu_248.png,84.7536392211914,low,96.5396208515257,high
BJ_Baidu_260.png,115.00006103515624,medium,142.93144310027873,medium
BJ_Baidu_275.png,93.35507202148438,low,136.19558874829545,medium
BJ_Baidu_279.png,124.06670379638672,medium,146.56111729836536,medium
BJ_Baidu_284.png,112.15096282958984,medium,142.27944530046224,medium
BJ_Baidu_287.png,80.7501449584961,low,107.6003471520054,high
BJ_Baidu_290.png,168.66905212402344,high,185.77140186243844,low
BJ_Baidu_309.png,131.73199462890625,high,160.07162279595212,low
BJ_Baidu_320.png,111.87283325195312,medium,134.6400277777778,medium
BJ_Baidu_333.png,71.47416687011719,low,82.75455598529787,high
BJ_Baidu_363.png,141.4928436279297,high,154.90302094240838,medium
BJ_Baidu_384.png,72.0201644897461,low,89.3399749507962,high
BJ_Baidu_40.png,69.29121398925781,low,95.61151877003479,high
BJ_Baidu_41.png,75.1957778930664,low,103.13466639667915,high
BJ_Baidu_421.png,52.62699890136719,low,71.07981993736952,high
BJ_Baidu_427.png,132.1227569580078,high,157.96971677559912,low
BJ_Baidu_443.png,119.29143524169922,medium,143.77717365967365,medium
BJ_Baidu_447.png,141.41172790527344,high,161.3487474332649,low
BJ_Baidu_450.png,196.5108642578125,high,216.5124247018642,low
BJ_Baidu_459.png,96.75680541992188,low,107.35878409785933,high
BJ_Baidu_474.png,155.25975036621094,high,184.38933432013485,low
BJ_Baidu_476.png,119.43306732177734,medium,165.02373848987108,low
BJ_Baidu_478.png,94.04934692382812,low,121.16218674698796,high
BJ_Baidu_485.png,74.51315307617188,low,121.34888217522659,high
BJ_Baidu_487.png,96.3947296142578,low,130.70753366128548,high
BJ_Baidu_491.png,83.34830474853516,low,109.4260780885781,high
BJ_Baidu_512.png,101.6995849609375,low,121.59504347127208,high
BJ_Baidu_528.png,51.1527099609375,low,169.94381922675026,low
BJ_Baidu_535.png,145.25511169433594,high,170.32291043095174,low
BJ_Baidu_536.png,122.96018981933594,medium,152.26278996865204,medium
BJ_Baidu_559.png,132.12484741210938,high,157.13062896405918,medium
BJ_Baidu_571.png,86.04763793945312,low,106.07657322654462,high
BJ_Baidu_575.png,134.34742736816406,high,174.74266429350345,low
BJ_Baidu_576.png,134.318115234375,high,164.17639678030304,low
BJ_Baidu_589.png,151.4470672607422,high,178.30109294678832,low
BJ_Baidu_590.png,105.27510833740234,medium,145.79153585133037,medium
BJ_Baidu_597.png,114.3014678955078,medium,123.49293241786755,high
BJ_Baidu_613.png,134.5721435546875,high,168.59389173789174,low
BJ_Baidu_633.png,68.54630279541016,low,124.8331317204301,high
BJ_Baidu_653.png,95.84061431884766,low,141.98343934222774,medium
BJ_Baidu_657.png,53.03060531616211,low,97.60548220322131,high
BJ_Baidu_672.png,115.4826202392578,medium,147.1287795992714,medium
BJ_Baidu_683.png,153.1516571044922,high,183.70066666666668,low
BJ_Baidu_684.png,80.08027648925781,low,118.49876105031385,high
BJ_Baidu_698.png,124.480712890625,medium,149.57878727082232,medium
BJ_Baidu_704.png,125.50022888183594,medium,149.66091956474446,medium
BJ_Baidu_719.png,124.40672302246094,medium,160.42123744563867,low
BJ_Baidu_720.png,105.69921112060548,medium,138.30575989782886,medium
BJ_Baidu_748.png,51.774513244628906,low,121.51438066650331,high
BJ_Baidu_754.png,101.72197723388672,low,132.04758893280632,high
BJ_Baidu_773.png,104.38665771484376,medium,149.75789333962598,medium
BJ_Baidu_78.png,143.79396057128906,high,204.624697646064,low
BJ_Baidu_800.png,135.85606384277344,high,183.40090027563505,low
BJ_Baidu_831.png,102.70211029052734,low,129.52568330071756,high
BJ_Baidu_832.png,105.05422973632812,medium,128.62721652499008,high
BJ_Baidu_842.png,138.1315155029297,high,164.78710899758454,low
BJ_Baidu_873.png,103.16383361816406,medium,152.11977036835097,medium
BJ_Baidu_891.png,94.01753997802734,low,118.37314957908008,high
BJ_Baidu_903.png,114.14226531982422,medium,149.33858264081255,medium
BJ_Baidu_904.png,125.38583374023438,medium,137.6175607167143,medium
BJ_Baidu_909.png,90.6878662109375,low,124.88033361437617,high
BJ_Baidu_917.png,54.37012481689453,low,95.97656024096385,high
BJ_Baidu_960.png,106.7795867919922,medium,163.6642089239844,low
BJ_Baidu_966.png,16.699501037597656,low,101.3831925154321,high
BJ_Baidu_972.png,100.99958801269533,low,155.82324548885296,medium
BJ_Baidu_996.png,28.81922912597656,low,65.34854838136526,high
BJ_Bing_014.png,110.55205535888672,medium,171.58844059626887,low
BJ_Bing_031.png,116.73009490966795,medium,131.58508722632936,high
BJ_Bing_059.png,97.8840789794922,low,121.72489973905886,high
BJ_Bing_060.png,93.30432891845705,low,145.70627974819593,medium
BJ_Bing_064.png,125.64989471435548,medium,148.61485542805374,medium
BJ_Bing_066.png,127.1715087890625,medium,145.97614459885753,medium
BJ_Bing_076.png,81.39689636230469,low,113.15290373369321,high
BJ_Bing_082.png,83.81422424316406,low,102.47167091836735,high
BJ_Bing_085.png,140.5297088623047,high,168.27810098702994,low
BJ_Bing_087.png,104.54124450683594,medium,140.7263288728512,medium
BJ_Bing_102.png,77.38997650146484,low,140.2061752136752,medium
BJ_Bing_104.png,119.6134796142578,medium,145.17648158595625,medium
BJ_Bing_105.png,129.4041290283203,high,154.4150619883041,medium
BJ_Bing_116.png,113.87903594970705,medium,157.17350519584332,medium
BJ_Bing_124.png,100.40179443359376,low,118.82334854111406,high
BJ_Bing_131.png,73.24500274658203,low,111.99350552721089,high
BJ_Bing_134.png,160.84202575683594,high,179.21891450528338,low
BJ_Bing_137.png,76.35855102539062,low,112.91656103124205,high
BJ_Bing_145.png,95.99916076660156,low,139.07855342741937,medium
BJ_Bing_150.png,97.0611572265625,low,129.8717072836,high
BJ_Bing_157.png,123.58209991455078,medium,141.55421446258023,medium
BJ_Bing_164.png,137.06088256835938,high,159.63593430636234,low
BJ_Bing_174.png,91.1026382446289,low,118.2312478963193,high
BJ_Bing_185.png,89.140380859375,low,126.5837094742185,high
BJ_Bing_190.png,91.10749053955078,low,113.01463789563043,high
BJ_Bing_192.png,117.33834838867188,medium,129.9756375,high
BJ_Bing_195.png,114.81263732910156,medium,141.84054207374723,medium
BJ_Bing_206.png,128.56690979003906,high,159.44489470942153,low
BJ_Bing_213.png,63.04443359375,low,73.94772135416666,high
BJ_Bing_214.png,133.03890991210938,high,146.39304545454544,medium
BJ_Bing_217.png,64.96746063232422,low,108.96420068027211,high
BJ_Bing_224.png,121.13327026367188,medium,178.03859218263577,low
BJ_Bing_236.png,115.95796966552734,medium,136.6062274052478,medium
BJ_Bing_261.png,78.30596923828125,low,101.2128231292517,high
BJ_Bing_266.png,106.45784759521484,medium,126.32622106481482,high
BJ_Bing_271.png,144.306396484375,high,170.50273074021294,low
BJ_Bing_272.png,125.8684310913086,medium,133.8697315485334,high
BJ_Bing_284.png,144.9840545654297,high,176.7457683686177,low
BJ_Bing_319.png,114.1593780517578,medium,143.7741843553459,medium
BJ_Bing_337.png,80.0013427734375,low,105.22392575642003,high
BJ_Bing_344.png,150.89202880859375,high,180.4246486615679,low
BJ_Bing_381.png,107.1432647705078,medium,132.0735933225963,high
BJ_Bing_385.png,113.2994155883789,medium,123.44310679611651,high
BJ_Bing_392.png,135.28782653808594,high,160.47860551694092,low
BJ_Bing_406.png,72.53861236572266,low,151.0355841503268,medium
BJ_Bing_418.png,44.66597366333008,low,86.33766150244706,high
BJ_Bing_419.png,135.55654907226562,high,157.83416841332252,low
BJ_Bing_427.png,99.76614379882812,low,165.19337873080266,low
BJ_Bing_429.png,116.33869934082033,medium,154.90310283687944,medium
BJ_Bing_433.png,91.77789306640624,low,134.08007416705638,high
BJ_Bing_446.png,78.50936889648438,low,99.30048469387755,high
BJ_Bing_455.png,178.7139129638672,high,192.07472713975946,low
BJ_Bing_461.png,58.66775131225586,low,87.21826896787424,high
BJ_Bing_471.png,79.08734893798828,low,113.93872728578611,high
BJ_Bing_485.png,132.51976013183594,high,154.4089244712991,medium
BJ_Bing_494.png,128.80882263183594,high,152.02595976509414,medium
BJ_Bing_499.png,118.1383056640625,medium,153.16911020249222,medium
BJ_Bing_504.png,122.09364318847656,medium,172.60765466656406,low
BJ_Bing_507.png,37.65425491333008,low,112.61528308061526,high
BJ_Bing_523.png,93.00030517578124,low,119.33279329877112,high
BJ_Bing_529.png,150.60845947265625,high,156.68009315727863,medium
BJ_Bing_544.png,187.35829162597656,high,195.8353445945946,low
BJ_Bing_575.png,143.256591796875,high,180.2495072217502,low
BJ_Bing_576.png,126.33283996582033,medium,163.04002093125735,low
BJ_Bing_607.png,150.3645782470703,high,187.4464596273292,low
BJ_Bing_613.png,65.90843963623047,low,103.60252609769702,high
BJ_Bing_617.png,127.62871551513672,medium,155.2519560185185,medium
BJ_Bing_630.png,146.17355346679688,high,166.54740703556396,low
BJ_Bing_651.png,69.45095825195312,low,188.13335786144182,low
BJ_Bing_660.png,163.1580352783203,high,178.86997216146352,low
BJ_Bing_669.png,97.88365173339844,low,138.82332514734773,medium
BJ_Bing_672.png,173.36212158203125,high,188.8873213213213,low
BJ_Bing_682.png,135.43663024902344,high,163.58084724016044,low
BJ_Bing_696.png,80.13878631591797,low,114.30584065021357,high
BJ_Bing_698.png,48.49563980102539,low,78.27716883116884,high
BJ_Bing_699.png,44.7246208190918,low,98.07393306219586,high
BJ_Bing_701.png,79.26741027832031,low,115.80425003401255,high
BJ_Bing_706.png,106.8218994140625,medium,122.9335047944268,high
BJ_Bing_718.png,145.93310546875,high,167.14748337028826,low
BJ_Bing_719.png,133.3185272216797,high,153.27651421753828,medium
BJ_Bing_727.png,127.9600830078125,medium,150.1192816091954,medium
BJ_Bing_738.png,76.0196533203125,low,102.81523316716098,high
BJ_Bing_759.png,163.86474609375,high,192.8992849099099,low
BJ_Bing_760.png,47.58027648925781,low,65.4858164983165,high
BJ_Google_002.png,138.6206512451172,high,148.5912693498452,medium
BJ_Google_014.png,139.7864532470703,high,158.7808012741975,low
BJ_Google_022.png,123.22806549072266,medium,142.1998091533348,medium
BJ_Google_024.png,146.30152893066406,high,161.19261676646707,low
BJ_Google_038.png,75.60257720947266,low,93.73529973138928,high
BJ_Google_053.png,100.68555450439452,low,119.95214876378216,high
BJ_Google_087.png,132.4149627685547,high,150.0601128513421,medium
BJ_Google_088.png,158.69935607910156,high,180.9454983560397,low
BJ_Google_093.png,127.2283935546875,medium,155.6211372180451,medium
BJ_Google_098.png,104.6707763671875,medium,151.8232565403335,medium
BJ_Google_116.png,153.2821044921875,high,173.04593585670955,low
BJ_Google_132.png,117.46449279785156,medium,124.18138222475393,high
BJ_Google_144.png,151.6345672607422,high,176.27354201089284,low
BJ_Google_15.png,146.06927490234375,high,167.79327017809777,low
BJ_Google_162.png,133.40013122558594,high,150.48958066502186,medium
BJ_Google_165.png,139.99819946289062,high,162.49480720288116,low
BJ_Google_166.png,47.76240921020508,low,70.19576751117735,high
BJ_Google_172.png,102.16015625,low,129.5455131004367,high
BJ_Google_178.png,117.89820861816406,medium,143.2429695431472,medium
BJ_Google_19.png,74.34539031982422,low,114.05025,high
BJ_Google_203.png,98.5764617919922,low,116.70594658829953,high
BJ_Google_211.png,102.62957763671876,low,176.07725563909776,low
BJ_Google_216.png,107.1769027709961,medium,139.11051723703758,medium
BJ_Google_22.png,116.29090118408205,medium,148.13414599590834,medium
BJ_Google_222.png,148.19996643066406,high,165.546290597826,low
BJ_Google_24.png,135.89593505859375,high,158.2327726532827,low
BJ_Google_254.png,157.3292236328125,high,170.27879178405163,low
BJ_Google_261.png,79.567138671875,low,95.46989950923113,high
