filename,severity,bin
BJ_Baidu_333.png,71.47416687011719,low
BJ_Baidu_363.png,141.4928436279297,high
BJ_Baidu_384.png,72.0201644897461,low
BJ_Baidu_40.png,69.29121398925781,low
BJ_Baidu_41.png,75.1957778930664,low
BJ_Baidu_421.png,52.62699890136719,low
BJ_Baidu_427.png,132.1227569580078,high
BJ_Baidu_443.png,119.29143524169922,medium
BJ_Baidu_447.png,141.41172790527344,high
BJ_Baidu_450.png,196.5108642578125,high
BJ_Baidu_459.png,96.75680541992188,low
BJ_Baidu_474.png,155.25975036621094,high
BJ_Baidu_476.png,119.43306732177734,medium
BJ_Baidu_478.png,94.04934692382812,low
BJ_Baidu_485.png,74.51315307617188,low
BJ_Baidu_487.png,96.39472961425781,low
BJ_Baidu_491.png,83.34830474853516,low
BJ_Baidu_512.png,101.6995849609375,low
BJ_Baidu_528.png,51.1527099609375,low
BJ_Baidu_535.png,145.25511169433594,high
BJ_Baidu_536.png,122.96018981933594,medium
BJ_Baidu_559.png,132.12484741210938,high
BJ_Baidu_571.png,86.04763793945312,low
BJ_Baidu_575.png,134.34742736816406,high
BJ_Baidu_576.png,134.318115234375,high
BJ_Baidu_589.png,151.4470672607422,high
BJ_Baidu_590.png,105.27510833740234,medium
BJ_Baidu_597.png,114.30146789550781,medium
BJ_Baidu_613.png,134.5721435546875,high
BJ_Baidu_633.png,68.54630279541016,low
BJ_Baidu_653.png,95.84061431884766,low
BJ_Baidu_657.png,53.03060531616211,low
BJ_Baidu_672.png,115.48262023925781,medium
BJ_Baidu_683.png,153.1516571044922,high
BJ_Baidu_684.png,80.08027648925781,low
BJ_Baidu_698.png,124.480712890625,medium
BJ_Baidu_704.png,125.50022888183594,medium
BJ_Baidu_719.png,124.40672302246094,medium
BJ_Baidu_720.png,105.69921112060547,medium
BJ_Baidu_748.png,51.774513244628906,low
BJ_Baidu_754.png,101.72197723388672,low
BJ_Baidu_773.png,104.38665771484375,medium
BJ_Baidu_78.png,143.79396057128906,high
BJ_Baidu_800.png,135.85606384277344,high
BJ_Baidu_831.png,102.70211029052734,low
BJ_Baidu_832.png,105.05422973632812,medium
BJ_Baidu_842.png,138.1315155029297,high
BJ_Baidu_873.png,103.16383361816406,medium
BJ_Baidu_891.png,94.01753997802734,low
BJ_Baidu_903.png,114.14226531982422,medium
BJ_Baidu_904.png,125.38583374023438,medium
BJ_Baidu_909.png,90.6878662109375,low
BJ_Baidu_917.png,54.37012481689453,low
BJ_Baidu_960.png,106.77958679199219,medium
BJ_Baidu_966.png,16.699501037597656,low
BJ_Baidu_972.png,100.99958801269531,low
BJ_Baidu_996.png,28.819229125976562,low
BJ_Bing_014.png,110.55205535888672,medium
BJ_Bing_031.png,116.73009490966797,medium
BJ_Bing_059.png,97.88407897949219,low
BJ_Bing_060.png,93.30432891845703,low
BJ_Bing_064.png,125.64989471435547,medium
BJ_Bing_066.png,127.1715087890625,medium
BJ_Bing_076.png,81.39689636230469,low
BJ_Bing_082.png,83.81422424316406,low
BJ_Bing_085.png,140.5297088623047,high
BJ_Bing_087.png,104.54124450683594,medium
BJ_Bing_102.png,77.38997650146484,low
BJ_Bing_104.png,119.61347961425781,medium
BJ_Bing_105.png,129.4041290283203,high
BJ_Bing_116.png,113.87903594970703,medium
BJ_Bing_124.png,100.40179443359375,low
BJ_Bing_131.png,73.24500274658203,low
BJ_Bing_134.png,160.84202575683594,high
BJ_Bing_137.png,76.35855102539062,low
BJ_Bing_145.png,95.99916076660156,low
BJ_Bing_150.png,97.0611572265625,low
BJ_Bing_157.png,123.58209991455078,medium
BJ_Bing_164.png,137.06088256835938,high
BJ_Bing_174.png,91.1026382446289,low
BJ_Bing_185.png,89.140380859375,low
BJ_Bing_190.png,91.10749053955078,low
BJ_Bing_192.png,117.33834838867188,medium
BJ_Bing_195.png,114.81263732910156,medium
BJ_Bing_206.png,128.56690979003906,high
BJ_Bing_213.png,63.04443359375,low
BJ_Bing_214.png,133.03890991210938,high
BJ_Bing_217.png,64.96746063232422,low
BJ_Bing_224.png,121.13327026367188,medium
BJ_Bing_236.png,115.95796966552734,medium
BJ_Bing_261.png,78.30596923828125,low
BJ_Bing_266.png,106.45784759521484,medium
BJ_Bing_271.png,144.306396484375,high
BJ_Bing_272.png,125.8684310913086,medium
BJ_Bing_284.png,144.9840545654297,high
BJ_Bing_319.png,114.15937805175781,medium
BJ_Bing_337.png,80.0013427734375,low
BJ_Bing_344.png,150.89202880859375,high
BJ_Bing_381.png,107.14326477050781,medium
BJ_Bing_385.png,113.2994155883789,medium
BJ_Bing_392.png,135.28782653808594,high
BJ_Bing_406.png,72.53861236572266,low
BJ_Bing_418.png,44.66597366333008,low
BJ_Bing_419.png,135.55654907226562,high
BJ_Bing_427.png,99.76614379882812,low
BJ_Bing_429.png,116.33869934082031,medium
BJ_Bing_433.png,91.77789306640625,low
BJ_Bing_446.png,78.50936889648438,low
BJ_Bing_455.png,178.7139129638672,high
BJ_Bing_461.png,58.66775131225586,low
BJ_Bing_471.png,79.08734893798828,low
BJ_Bing_485.png,132.51976013183594,high
BJ_Bing_494.png,128.80882263183594,high
BJ_Bing_499.png,118.1383056640625,medium
BJ_Bing_504.png,122.09364318847656,medium
BJ_Bing_507.png,37.65425491333008,low
BJ_Bing_523.png,93.00030517578125,low
BJ_Bing_529.png,150.60845947265625,high
BJ_Bing_544.png,187.35829162597656,high
BJ_Bing_575.png,143.256591796875,high
BJ_Bing_576.png,126.33283996582031,medium
BJ_Bing_607.png,150.3645782470703,high
BJ_Bing_613.png,65.90843963623047,low
BJ_Bing_617.png,127.62871551513672,medium
BJ_Bing_630.png,146.17355346679688,high
BJ_Bing_651.png,69.45095825195312,low
BJ_Bing_660.png,163.1580352783203,high
BJ_Bing_669.png,97.88365173339844,low
BJ_Bing_672.png,173.36212158203125,high
BJ_Bing_682.png,135.43663024902344,high
BJ_Bing_696.png,80.13878631591797,low
BJ_Bing_698.png,48.49563980102539,low
BJ_Bing_699.png,44.7246208190918,low
BJ_Bing_701.png,79.26741027832031,low
BJ_Bing_706.png,106.8218994140625,medium
BJ_Bing_718.png,145.93310546875,high
BJ_Bing_719.png,133.3185272216797,high
BJ_Bing_727.png,127.9600830078125,medium
BJ_Bing_738.png,76.0196533203125,low
BJ_Bing_759.png,163.86474609375,high
BJ_Bing_760.png,47.58027648925781,low
BJ_Google_002.png,138.6206512451172,high
BJ_Google_014.png,139.7864532470703,high
BJ_Google_022.png,123.22806549072266,medium
BJ_Google_024.png,146.30152893066406,high
BJ_Google_038.png,75.60257720947266,low
BJ_Google_053.png,100.68555450439453,low
BJ_Google_087.png,132.4149627685547,high
BJ_Google_088.png,158.69935607910156,high
BJ_Google_093.png,127.2283935546875,medium
BJ_Google_098.png,104.6707763671875,medium
BJ_Google_116.png,153.2821044921875,high
BJ_Google_132.png,117.46449279785156,medium
BJ_Google_144.png,151.6345672607422,high
BJ_Google_15.png,146.06927490234375,high
BJ_Google_162.png,133.40013122558594,high
BJ_Google_165.png,139.99819946289062,high
BJ_Google_166.png,47.76240921020508,low
BJ_Google_172.png,102.16015625,low
BJ_Google_178.png,117.89820861816406,medium
BJ_Google_19.png,74.34539031982422,low
BJ_Google_203.png,98.57646179199219,low
BJ_Google_211.png,102.62957763671875,low
BJ_Google_216.png,107.1769027709961,medium
BJ_Google_22.png,116.29090118408203,medium
BJ_Google_222.png,148.19996643066406,high
BJ_Google_24.png,135.89593505859375,high
BJ_Google_254.png,157.3292236328125,high
BJ_Google_261.png,79.567138671875,low
BJ_Google_269.png,157.9336395263672,high
BJ_Google_274.png,121.9144058227539,medium
BJ_Google_282.png,146.88302612304688,high
BJ_Google_287.png,145.66143798828125,high
BJ_Google_288.png,164.17559814453125,high
BJ_Google_293.png,141.5272216796875,high
BJ_Google_296.png,147.294189453125,high
BJ_Google_303.png,108.73664855957031,medium
BJ_Google_309.png,97.63970947265625,low
BJ_Google_310.png,107.28093719482422,medium
BJ_Google_326.png,136.01669311523438,high
BJ_Google_33.png,120.54740905761719,medium
BJ_Google_331.png,163.2102508544922,high
BJ_Google_334.png,79.78661346435547,low
BJ_Google_342.png,160.22152709960938,high
BJ_Google_347.png,130.60804748535156,high
BJ_Google_357.png,162.92477416992188,high
BJ_Google_359.png,131.22894287109375,high
BJ_Google_374.png,127.54525756835938,medium
BJ_Google_389.png,162.55731201171875,high
BJ_Google_400.png,127.36669158935547,medium
BJ_Google_401.png,122.55293273925781,medium
BJ_Google_408.png,173.80047607421875,high
BJ_Google_409.png,195.0860137939453,high
BJ_Google_412.png,167.49061584472656,high
BJ_Google_418.png,124.0947265625,medium
BJ_Google_429.png,82.19561767578125,low
BJ_Google_436.png,146.96971130371094,high
BJ_Google_44.png,172.6927947998047,high
BJ_Google_446.png,99.26752471923828,low
BJ_Google_447.png,112.30332946777344,medium
BJ_Google_454.png,47.76026916503906,low
BJ_Google_455.png,143.00131225585938,high
BJ_Google_457.png,103.62297058105469,medium
BJ_Google_460.png,138.09934997558594,high
BJ_Google_471.png,147.49017333984375,high
BJ_Google_472.png,115.56076049804688,medium
BJ_Google_478.png,138.52696228027344,high
BJ_Google_49.png,145.98741149902344,high
BJ_Google_500.png,112.34435272216797,medium
BJ_Google_508.png,84.74549102783203,low
BJ_Google_515.png,159.56288146972656,high
BJ_Google_522.png,88.70769500732422,low
BJ_Google_525.png,118.25298309326172,medium
BJ_Google_535.png,76.9957504272461,low
BJ_Google_551.png,97.99334716796875,low
BJ_Google_560.png,125.21710968017578,medium
BJ_Google_567.png,72.40644073486328,low
BJ_Google_571.png,114.73623657226562,medium
BJ_Google_576.png,113.9854507446289,medium
BJ_Google_579.png,148.87237548828125,high
BJ_Google_593.png,128.46435546875,high
BJ_Google_595.png,111.66110229492188,medium
BJ_Google_603.png,162.76417541503906,high
BJ_Google_605.png,131.98292541503906,high
BJ_Google_608.png,114.78775787353516,medium
BJ_Google_613.png,56.652435302734375,low
BJ_Google_620.png,165.3379669189453,high
BJ_Google_631.png,124.43326568603516,medium
BJ_Google_635.png,132.51637268066406,high
BJ_Google_637.png,120.09304809570312,medium
BL_Baidu_068.png,88.64344024658203,low
BL_Baidu_069.png,180.9355926513672,high
BL_Baidu_070.png,119.34268951416016,medium
BL_Baidu_074.png,132.82473754882812,high
BL_Baidu_084.png,171.29159545898438,high
BL_Baidu_087.png,128.63360595703125,high
BL_Baidu_102.png,74.47319030761719,low
BL_Baidu_103.png,71.52789306640625,low
BL_Baidu_129.png,61.24631118774414,low
BL_Baidu_134.png,72.41768646240234,low
BL_Baidu_176.png,90.03895568847656,low
BL_Baidu_213.png,99.96299743652344,low
BL_Bing_020.png,128.24485778808594,high
BL_Bing_075.png,101.92552947998047,low
BL_Bing_092.png,79.66017150878906,low
BL_Bing_122.png,87.07295989990234,low
BL_Bing_126.png,67.40392303466797,low
BL_Bing_128.png,117.3614501953125,medium
BL_Bing_134.png,133.15074157714844,high
BL_Bing_186.png,67.38548278808594,low
BL_Bing_193.png,110.6971664428711,medium
BL_Bing_273.png,124.83546447753906,medium
BL_Bing_314.png,122.19559478759766,medium
BL_Bing_350.png,123.1258316040039,medium
BL_Bing_430.png,79.90298461914062,low
BL_Bing_446.png,90.8892822265625,low
BL_Bing_591.png,74.5594711303711,low
BL_Bing_627.png,168.05284118652344,high
BL_Bing_743.png,119.64851379394531,medium
BL_Google_047.png,74.04598236083984,low
BL_Google_065.png,57.630340576171875,low
BL_Google_121.png,93.67643737792969,low
BL_Google_127.png,90.57674407958984,low
BL_Google_147.png,131.67234802246094,high
BL_Google_173.png,119.31023406982422,medium
BL_Google_178.png,133.9906005859375,high
BL_Google_199.png,70.40765380859375,low
BL_Google_256.png,145.26412963867188,high
BL_Google_339.png,131.7263641357422,high
BL_Google_433.png,129.5259552001953,high
BL_Google_440.png,79.96372985839844,low
BL_Google_463.png,135.5357208251953,high
BL_Google_528.png,155.27342224121094,high
CC_Baidu_01.png,103.28694152832031,medium
CC_Baidu_011.png,126.10108184814453,medium
CC_Baidu_016.png,107.58673858642578,medium
CC_Baidu_017.png,151.5579376220703,high
CC_Baidu_028.png,99.76508331298828,low
CC_Baidu_039.png,131.8082733154297,high
CC_Baidu_040.png,109.2275619506836,medium
CC_Baidu_042.png,174.30064392089844,high
CC_Baidu_047.png,84.87461853027344,low
CC_Baidu_055.png,152.80909729003906,high
CC_Baidu_066.png,132.64781188964844,high
CC_Baidu_075.png,135.22579956054688,high
CC_Baidu_081.png,122.49310302734375,medium
CC_Baidu_083.png,163.3658447265625,high
CC_Baidu_086.png,109.27381134033203,medium
CC_Baidu_091.png,125.05270385742188,medium
CC_Baidu_095.png,101.5689926147461,low
CC_Baidu_102.png,190.0476531982422,high
CC_Baidu_108.png,135.63250732421875,high
CC_Baidu_11.png,115.76018524169922,medium
CC_Baidu_117.png,95.29381561279297,low
CC_Baidu_12.png,88.89116668701172,low
CC_Baidu_132.png,137.99276733398438,high
CC_Baidu_137.png,149.42530822753906,high
CC_Baidu_141.png,149.66329956054688,high
CC_Baidu_142.png,114.31587982177734,medium
CC_Baidu_146.png,97.26234436035156,low
CC_Baidu_147.png,200.79867553710938,high
CC_Baidu_148.png,49.14897537231445,low
CC_Baidu_150.png,106.06592559814453,medium
CC_Baidu_151.png,51.06929016113281,low
CC_Baidu_153.png,135.0948944091797,high
CC_Baidu_168.png,137.56295776367188,high
CC_Baidu_169.png,156.96798706054688,high
CC_Baidu_17.png,98.9123306274414,low
CC_Baidu_174.png,133.9888458251953,high
CC_Baidu_176.png,108.95509338378906,medium
CC_Baidu_179.png,92.91407775878906,low
CC_Baidu_189.png,125.93098449707031,medium
CC_Baidu_19.png,156.46263122558594,high
CC_Baidu_221.png,167.7853546142578,high
CC_Baidu_226.png,135.66624450683594,high
CC_Baidu_228.png,127.39128875732422,medium
CC_Baidu_229.png,123.58114624023438,medium
CC_Baidu_230.png,140.32879638671875,high
CC_Baidu_233.png,141.37191772460938,high
CC_Baidu_236.png,92.97443389892578,low
CC_Baidu_237.png,113.4911880493164,medium
CC_Baidu_244.png,138.82568359375,high
CC_Baidu_254.png,130.94337463378906,high
CC_Baidu_256.png,89.17668914794922,low
CC_Baidu_286.png,126.78923797607422,medium
CC_Baidu_295.png,131.41204833984375,high
CC_Baidu_296.png,111.66387176513672,medium
CC_Bing_001.png,146.65794372558594,high
CC_Bing_003.png,135.11032104492188,high
CC_Bing_004.png,122.92180633544922,medium
CC_Bing_020.png,91.80168914794922,low
CC_Bing_022.png,124.9326400756836,medium
CC_Bing_027.png,149.69387817382812,high
CC_Bing_046.png,190.71287536621094,high
CC_Bing_052.png,130.1440887451172,high
CC_Bing_062.png,98.68865966796875,low
CC_Bing_070.png,104.62773132324219,medium
CC_Bing_081.png,144.32940673828125,high
CC_Bing_11.png,107.15506744384766,medium
CC_Bing_112.png,10.834033012390137,low
CC_Bing_125.png,128.7632293701172,high
CC_Bing_134.png,159.2516632080078,high
CC_Bing_195.png,135.6970672607422,high
CC_Bing_204.png,104.61734008789062,medium
CC_Bing_218.png,183.28968811035156,high
CC_Bing_223.png,151.03662109375,high
CC_Bing_242.png,125.79801177978516,medium
CC_Bing_26.png,78.8678970336914,low
CC_Bing_275.png,119.70255279541016,medium
CC_Bing_283.png,159.2242431640625,high
CC_Bing_290.png,111.88373565673828,medium
CC_Bing_309.png,151.98745727539062,high
CC_Bing_327.png,76.9375228881836,low
CC_Bing_336.png,117.61750793457031,medium
CC_Bing_356.png,119.61312866210938,medium
CC_Bing_357.png,77.8993148803711,low
CC_Bing_371.png,148.64666748046875,high
CC_Bing_375.png,123.61579895019531,medium
CC_Bing_384.png,123.3570556640625,medium
CC_Bing_390.png,153.9771270751953,high
CC_Bing_409.png,120.86331939697266,medium
CC_Bing_434.png,148.59909057617188,high
CC_Bing_436.png,152.97532653808594,high
CC_Bing_441.png,177.75970458984375,high
CC_Bing_452.png,135.8116455078125,high
CC_Bing_486.png,127.1984634399414,medium
CC_Bing_510.png,148.53128051757812,high
CC_Bing_512.png,121.52733612060547,medium
CC_Bing_523.png,116.76805877685547,medium
CC_Bing_524.png,150.04690551757812,high
CC_Bing_547.png,112.88761138916016,medium
CC_Bing_548.png,129.11273193359375,high
CC_Bing_572.png,161.30203247070312,high
CC_Bing_573.png,152.77841186523438,high
CC_Bing_587.png,104.81621551513672,medium
