filename,bucket,tier,found,achieved_score,output_path
BD_Baidu_137.png,no_augment,,,,
BD_Baidu_142.png,augment_medium,medium_dark,True,135.57920284697508,data/processed/lowlight_augmented/BD_Baidu_142_medium_dark.png
BD_Baidu_143.png,augment_medium,medium_dark,True,139.2995939878977,data/processed/lowlight_augmented/BD_Baidu_143_medium_dark.png
BD_Baidu_145.png,augment_medium,medium_dark,True,134.510702247191,data/processed/lowlight_augmented/BD_Baidu_145_medium_dark.png
BD_Baidu_166.png,no_augment,,,,
BD_Baidu_174.png,no_augment,,,,
BD_Baidu_18.png,no_augment,,,,
BD_Baidu_195.png,augment_medium,medium_dark,True,134.69783301791895,data/processed/lowlight_augmented/BD_Baidu_195_medium_dark.png
BD_Baidu_196.png,augment_medium,medium_dark,True,141.30966562173458,data/processed/lowlight_augmented/BD_Baidu_196_medium_dark.png
BD_Baidu_199.png,no_augment,,,,
BD_Baidu_200.png,no_augment,,,,
BD_Baidu_201.png,augment_medium,medium_dark,False,,
BD_Baidu_208.png,no_augment,,,,
BD_Baidu_209.png,augment_medium,medium_dark,True,151.4420941118502,data/processed/lowlight_augmented/BD_Baidu_209_medium_dark.png
BD_Baidu_211.png,no_augment,,,,
BD_Baidu_216.png,no_augment,,,,
BD_Baidu_222.png,no_augment,,,,
BD_Baidu_224.png,augment_medium,medium_dark,True,153.77417838714732,data/processed/lowlight_augmented/BD_Baidu_224_medium_dark.png
BD_Baidu_247.png,no_augment,,,,
BD_Baidu_249.png,no_augment,,,,
BD_Baidu_250.png,augment_medium,medium_dark,True,139.19090853658537,data/processed/lowlight_augmented/BD_Baidu_250_medium_dark.png
BD_Baidu_254.png,no_augment,,,,
BD_Baidu_256.png,no_augment,,,,
BD_Baidu_277.png,augment_medium,medium_dark,True,134.55272206303724,data/processed/lowlight_augmented/BD_Baidu_277_medium_dark.png
BD_Baidu_281.png,no_augment,,,,
BD_Baidu_284.png,augment_medium,medium_dark,False,,
BD_Baidu_285.png,no_augment,,,,
BD_Baidu_29.png,no_augment,,,,
BD_Baidu_291.png,no_augment,,,,
BD_Baidu_299.png,no_augment,,,,
BD_Baidu_306.png,no_augment,,,,
BD_Baidu_322.png,no_augment,,,,
BD_Baidu_332.png,no_augment,,,,
BD_Baidu_338.png,augment_medium,medium_dark,True,148.7965829880575,data/processed/lowlight_augmented/BD_Baidu_338_medium_dark.png
BD_Baidu_347.png,augment_medium,medium_dark,True,144.16838345864662,data/processed/lowlight_augmented/BD_Baidu_347_medium_dark.png
BD_Baidu_355.png,augment_medium,medium_dark,True,147.1615464010052,data/processed/lowlight_augmented/BD_Baidu_355_medium_dark.png
BD_Baidu_375.png,augment_medium,medium_dark,True,145.44121227364184,data/processed/lowlight_augmented/BD_Baidu_375_medium_dark.png
BD_Baidu_383.png,no_augment,,,,
BD_Baidu_385.png,augment_medium,medium_dark,True,137.1167978171645,data/processed/lowlight_augmented/BD_Baidu_385_medium_dark.png
BD_Baidu_388.png,augment_medium,medium_dark,True,149.82973958333332,data/processed/lowlight_augmented/BD_Baidu_388_medium_dark.png
BD_Baidu_389.png,no_augment,,,,
BD_Baidu_391.png,no_augment,,,,
BD_Baidu_397.png,no_augment,,,,
BD_Baidu_410.png,no_augment,,,,
BD_Baidu_424.png,no_augment,,,,
BD_Baidu_428.png,augment_medium,medium_dark,True,156.22322984749457,data/processed/lowlight_augmented/BD_Baidu_428_medium_dark.png
BD_Baidu_451.png,no_augment,,,,
BD_Baidu_461.png,no_augment,,,,
BD_Baidu_464.png,augment_medium,medium_dark,True,135.28167897893167,data/processed/lowlight_augmented/BD_Baidu_464_medium_dark.png
BD_Baidu_476.png,augment_medium,medium_dark,True,134.65482741617356,data/processed/lowlight_augmented/BD_Baidu_476_medium_dark.png
BD_Baidu_481.png,no_augment,,,,
BD_Baidu_486.png,no_augment,,,,
BD_Bing_013.png,augment_medium,medium_dark,True,149.3606331687482,data/processed/lowlight_augmented/BD_Bing_013_medium_dark.png
BD_Bing_04.png,augment_medium,medium_dark,False,,
BD_Bing_042.png,no_augment,,,,
BD_Bing_068.png,no_augment,,,,
BD_Bing_080.png,no_augment,,,,
BD_Bing_084.png,augment_medium,medium_dark,True,156.5038962266699,data/processed/lowlight_augmented/BD_Bing_084_medium_dark.png
BD_Bing_091.png,augment_medium,medium_dark,True,154.53929328263624,data/processed/lowlight_augmented/BD_Bing_091_medium_dark.png
BD_Bing_096.png,augment_medium,medium_dark,True,137.38318951930654,data/processed/lowlight_augmented/BD_Bing_096_medium_dark.png
BD_Bing_097.png,no_augment,,,,
BD_Bing_18.png,augment_medium,medium_dark,True,150.01952866410699,data/processed/lowlight_augmented/BD_Bing_18_medium_dark.png
BD_Bing_195.png,augment_medium,medium_dark,False,,
BD_Bing_216.png,no_augment,,,,
BD_Bing_23.png,no_augment,,,,
BD_Bing_231.png,no_augment,,,,
BD_Bing_232.png,augment_medium,medium_dark,False,,
BD_Bing_237.png,augment_medium,medium_dark,True,137.4516122901489,data/processed/lowlight_augmented/BD_Bing_237_medium_dark.png
BD_Bing_26.png,augment_medium,medium_dark,True,147.02519193523665,data/processed/lowlight_augmented/BD_Bing_26_medium_dark.png
BD_Bing_302.png,augment_medium,medium_dark,True,147.89733069698468,data/processed/lowlight_augmented/BD_Bing_302_medium_dark.png
BD_Bing_303.png,augment_medium,medium_dark,True,140.94660130718955,data/processed/lowlight_augmented/BD_Bing_303_medium_dark.png
BD_Bing_308.png,augment_medium,medium_dark,False,,
BD_Bing_331.png,no_augment,,,,
BD_Bing_358.png,no_augment,,,,
BD_Bing_393.png,augment_medium,medium_dark,True,144.61746987951807,data/processed/lowlight_augmented/BD_Bing_393_medium_dark.png
BD_Bing_420.png,no_augment,,,,
BD_Bing_423.png,augment_medium,medium_dark,True,154.3581357234315,data/processed/lowlight_augmented/BD_Bing_423_medium_dark.png
BD_Bing_463.png,augment_medium,medium_dark,True,141.57654829545456,data/processed/lowlight_augmented/BD_Bing_463_medium_dark.png
BD_Bing_479.png,no_augment,,,,
BD_Bing_484.png,no_augment,,,,
BD_Bing_49.png,no_augment,,,,
BD_Bing_515.png,no_augment,,,,
BD_Bing_549.png,no_augment,,,,
BD_Bing_606.png,no_augment,,,,
BD_Bing_609.png,no_augment,,,,
BD_Bing_634.png,no_augment,,,,
BD_Bing_643.png,no_augment,,,,
BD_Bing_655.png,no_augment,,,,
BD_Bing_660.png,no_augment,,,,
BD_Bing_664.png,no_augment,,,,
BD_Bing_695.png,augment_medium,medium_dark,True,151.478197945845,data/processed/lowlight_augmented/BD_Bing_695_medium_dark.png
BD_Bing_732.png,augment_medium,medium_dark,True,147.54686354775828,data/processed/lowlight_augmented/BD_Bing_732_medium_dark.png
BD_Bing_74.png,no_augment,,,,
BD_Bing_742.png,augment_medium,medium_dark,True,153.08623533805834,data/processed/lowlight_augmented/BD_Bing_742_medium_dark.png
BD_Bing_763.png,no_augment,,,,
BD_Bing_789.png,no_augment,,,,
BD_Bing_802.png,augment_medium,medium_dark,True,140.67646846846847,data/processed/lowlight_augmented/BD_Bing_802_medium_dark.png
BD_Google_00.png,augment_medium,medium_dark,True,138.93922002635045,data/processed/lowlight_augmented/BD_Google_00_medium_dark.png
BD_Google_054.png,no_augment,,,,
BD_Google_098.png,augment_medium,medium_dark,True,145.7504167397789,data/processed/lowlight_augmented/BD_Google_098_medium_dark.png
BD_Google_126.png,augment_medium,medium_dark,True,148.13878333333332,data/processed/lowlight_augmented/BD_Google_126_medium_dark.png
BD_Google_129.png,no_augment,,,,
BD_Google_249.png,augment_medium,medium_dark,True,141.2732125357076,data/processed/lowlight_augmented/BD_Google_249_medium_dark.png
BD_Google_253.png,no_augment,,,,
BD_Google_329.png,augment_medium,medium_dark,True,135.39267857142858,data/processed/lowlight_augmented/BD_Google_329_medium_dark.png
BD_Google_343.png,augment_medium,medium_dark,True,153.56378759398496,data/processed/lowlight_augmented/BD_Google_343_medium_dark.png
BD_Google_357.png,no_augment,,,,
BD_Google_360.png,no_augment,,,,
BD_Google_368.png,no_augment,,,,
BD_Google_372.png,no_augment,,,,
BD_Google_378.png,no_augment,,,,
BD_Google_380.png,no_augment,,,,
BD_Google_381.png,no_augment,,,,
BD_Google_396.png,no_augment,,,,
BD_Google_397.png,no_augment,,,,
BD_Google_421.png,no_augment,,,,
BD_Google_428.png,no_augment,,,,
BD_Google_435.png,augment_medium,medium_dark,True,139.92783441266693,data/processed/lowlight_augmented/BD_Google_435_medium_dark.png
BD_Google_443.png,no_augment,,,,
BD_Google_466.png,augment_medium,medium_dark,True,154.5522819458233,data/processed/lowlight_augmented/BD_Google_466_medium_dark.png
BD_Google_501.png,augment_medium,medium_dark,True,141.74371648487943,data/processed/lowlight_augmented/BD_Google_501_medium_dark.png
BD_Google_569.png,no_augment,,,,
BD_Google_598.png,no_augment,,,,
BJ_Baidu_015.png,augment_medium,medium_dark,True,147.99146488294315,data/processed/lowlight_augmented/BJ_Baidu_015_medium_dark.png
BJ_Baidu_02.png,no_augment,,,,
BJ_Baidu_029.png,no_augment,,,,
BJ_Baidu_04.png,no_augment,,,,
BJ_Baidu_045.png,augment_medium,medium_dark,True,140.84134649677398,data/processed/lowlight_augmented/BJ_Baidu_045_medium_dark.png
BJ_Baidu_066.png,no_augment,,,,
BJ_Baidu_069.png,no_augment,,,,
BJ_Baidu_071.png,no_augment,,,,
BJ_Baidu_072.png,no_augment,,,,
BJ_Baidu_077.png,no_augment,,,,
BJ_Baidu_080.png,no_augment,,,,
BJ_Baidu_082.png,no_augment,,,,
BJ_Baidu_093.png,no_augment,,,,
BJ_Baidu_095.png,no_augment,,,,
BJ_Baidu_1023.png,no_augment,,,,
BJ_Baidu_1035.png,no_augment,,,,
BJ_Baidu_1039.png,augment_medium,medium_dark,True,145.84380708147748,data/processed/lowlight_augmented/BJ_Baidu_1039_medium_dark.png
BJ_Baidu_1081.png,augment_medium,medium_dark,True,156.10584201765812,data/processed/lowlight_augmented/BJ_Baidu_1081_medium_dark.png
BJ_Baidu_1086.png,no_augment,,,,
BJ_Baidu_1090.png,no_augment,,,,
BJ_Baidu_1099.png,no_augment,,,,
BJ_Baidu_1132.png,no_augment,,,,
BJ_Baidu_1153.png,no_augment,,,,
BJ_Baidu_1158.png,no_augment,,,,
BJ_Baidu_1167.png,augment_medium,medium_dark,True,138.90559094125973,data/processed/lowlight_augmented/BJ_Baidu_1167_medium_dark.png
BJ_Baidu_1168.png,no_augment,,,,
BJ_Baidu_1170.png,no_augment,,,,
BJ_Baidu_118.png,no_augment,,,,
BJ_Baidu_1184.png,no_augment,,,,
BJ_Baidu_1191.png,augment_medium,medium_dark,True,136.44090422180213,data/processed/lowlight_augmented/BJ_Baidu_1191_medium_dark.png
BJ_Baidu_1194.png,augment_medium,medium_dark,True,157.45957357357358,data/processed/lowlight_augmented/BJ_Baidu_1194_medium_dark.png
BJ_Baidu_1202.png,no_augment,,,,
BJ_Baidu_1213.png,no_augment,,,,
BJ_Baidu_126.png,no_augment,,,,
BJ_Baidu_1269.png,no_augment,,,,
BJ_Baidu_132.png,augment_medium,medium_dark,True,155.88885467980296,data/processed/lowlight_augmented/BJ_Baidu_132_medium_dark.png
BJ_Baidu_138.png,no_augment,,,,
BJ_Baidu_144.png,augment_medium,medium_dark,True,157.3385979894593,data/processed/lowlight_augmented/BJ_Baidu_144_medium_dark.png
BJ_Baidu_153.png,no_augment,,,,
BJ_Baidu_156.png,no_augment,,,,
BJ_Baidu_157.png,no_augment,,,,
BJ_Baidu_164.png,no_augment,,,,
BJ_Baidu_165.png,no_augment,,,,
BJ_Baidu_168.png,no_augment,,,,
BJ_Baidu_171.png,no_augment,,,,
BJ_Baidu_173.png,no_augment,,,,
BJ_Baidu_181.png,no_augment,,,,
BJ_Baidu_183.png,augment_medium,medium_dark,False,,
BJ_Baidu_192.png,no_augment,,,,
BJ_Baidu_199.png,no_augment,,,,
BJ_Baidu_202.png,augment_medium,medium_dark,True,143.01340815061045,data/processed/lowlight_augmented/BJ_Baidu_202_medium_dark.png
BJ_Baidu_207.png,no_augment,,,,
BJ_Baidu_21.png,no_augment,,,,
BJ_Baidu_212.png,no_augment,,,,
BJ_Baidu_217.png,no_augment,,,,
BJ_Baidu_220.png,no_augment,,,,
BJ_Baidu_221.png,no_augment,,,,
BJ_Baidu_232.png,augment_medium,medium_dark,True,138.93352096659558,data/processed/lowlight_augmented/BJ_Baidu_232_medium_dark.png
BJ_Baidu_248.png,no_augment,,,,
BJ_Baidu_260.png,no_augment,,,,
BJ_Baidu_275.png,no_augment,,,,
BJ_Baidu_279.png,no_augment,,,,
BJ_Baidu_284.png,no_augment,,,,
BJ_Baidu_287.png,no_augment,,,,
BJ_Baidu_290.png,augment_medium,medium_dark,True,136.46404559019163,data/processed/lowlight_augmented/BJ_Baidu_290_medium_dark.png
BJ_Baidu_309.png,augment_medium,medium_dark,False,,
BJ_Baidu_320.png,no_augment,,,,
BJ_Baidu_333.png,no_augment,,,,
BJ_Baidu_363.png,no_augment,,,,
BJ_Baidu_384.png,no_augment,,,,
BJ_Baidu_40.png,no_augment,,,,
BJ_Baidu_41.png,no_augment,,,,
BJ_Baidu_421.png,no_augment,,,,
BJ_Baidu_427.png,augment_medium,medium_dark,False,,
BJ_Baidu_443.png,no_augment,,,,
BJ_Baidu_447.png,augment_medium,medium_dark,True,135.35301163586584,data/processed/lowlight_augmented/BJ_Baidu_447_medium_dark.png
BJ_Baidu_450.png,augment_medium,medium_dark,True,140.7670404062635,data/processed/lowlight_augmented/BJ_Baidu_450_medium_dark.png
BJ_Baidu_459.png,no_augment,,,,
BJ_Baidu_474.png,augment_medium,medium_dark,False,,
BJ_Baidu_476.png,augment_medium,medium_dark,True,139.02553509310417,data/processed/lowlight_augmented/BJ_Baidu_476_medium_dark.png
BJ_Baidu_478.png,no_augment,,,,
BJ_Baidu_485.png,no_augment,,,,
BJ_Baidu_487.png,no_augment,,,,
BJ_Baidu_491.png,no_augment,,,,
BJ_Baidu_512.png,no_augment,,,,
BJ_Baidu_528.png,augment_medium,medium_dark,True,143.94381922675026,data/processed/lowlight_augmented/BJ_Baidu_528_medium_dark.png
BJ_Baidu_535.png,augment_medium,medium_dark,True,144.3231539409042,data/processed/lowlight_augmented/BJ_Baidu_535_medium_dark.png
BJ_Baidu_536.png,no_augment,,,,
BJ_Baidu_559.png,no_augment,,,,
BJ_Baidu_571.png,no_augment,,,,
BJ_Baidu_575.png,augment_medium,medium_dark,True,148.74266429350345,data/processed/lowlight_augmented/BJ_Baidu_575_medium_dark.png
BJ_Baidu_576.png,augment_medium,medium_dark,True,138.17939551767677,data/processed/lowlight_augmented/BJ_Baidu_576_medium_dark.png
BJ_Baidu_589.png,augment_medium,medium_dark,True,152.3584610753485,data/processed/lowlight_augmented/BJ_Baidu_589_medium_dark.png
BJ_Baidu_590.png,no_augment,,,,
BJ_Baidu_597.png,no_augment,,,,
BJ_Baidu_613.png,augment_medium,medium_dark,True,142.59391452991454,data/processed/lowlight_augmented/BJ_Baidu_613_medium_dark.png
BJ_Baidu_633.png,no_augment,,,,
BJ_Baidu_653.png,no_augment,,,,
BJ_Baidu_657.png,no_augment,,,,
BJ_Baidu_672.png,no_augment,,,,
BJ_Baidu_683.png,augment_medium,medium_dark,True,135.03331400966184,data/processed/lowlight_augmented/BJ_Baidu_683_medium_dark.png
BJ_Baidu_684.png,no_augment,,,,
BJ_Baidu_698.png,no_augment,,,,
BJ_Baidu_704.png,no_augment,,,,
BJ_Baidu_719.png,augment_medium,medium_dark,True,134.42136258015827,data/processed/lowlight_augmented/BJ_Baidu_719_medium_dark.png
BJ_Baidu_720.png,no_augment,,,,
BJ_Baidu_748.png,no_augment,,,,
BJ_Baidu_754.png,no_augment,,,,
BJ_Baidu_773.png,no_augment,,,,
BJ_Baidu_78.png,augment_medium,medium_dark,True,153.624697646064,data/processed/lowlight_augmented/BJ_Baidu_78_medium_dark.png
BJ_Baidu_800.png,augment_medium,medium_dark,False,,
BJ_Baidu_831.png,no_augment,,,,
BJ_Baidu_832.png,no_augment,,,,
BJ_Baidu_842.png,augment_medium,medium_dark,True,139.307077294686,data/processed/lowlight_augmented/BJ_Baidu_842_medium_dark.png
BJ_Baidu_873.png,no_augment,,,,
BJ_Baidu_891.png,no_augment,,,,
BJ_Baidu_903.png,no_augment,,,,
BJ_Baidu_904.png,no_augment,,,,
BJ_Baidu_909.png,no_augment,,,,
BJ_Baidu_917.png,no_augment,,,,
BJ_Baidu_960.png,augment_medium,medium_dark,True,137.75143817587923,data/processed/lowlight_augmented/BJ_Baidu_960_medium_dark.png
BJ_Baidu_966.png,no_augment,,,,
BJ_Baidu_972.png,no_augment,,,,
BJ_Baidu_996.png,no_augment,,,,
BJ_Bing_014.png,augment_medium,medium_dark,True,145.58844059626887,data/processed/lowlight_augmented/BJ_Bing_014_medium_dark.png
BJ_Bing_031.png,no_augment,,,,
BJ_Bing_059.png,no_augment,,,,
BJ_Bing_060.png,no_augment,,,,
BJ_Bing_064.png,no_augment,,,,
BJ_Bing_066.png,no_augment,,,,
BJ_Bing_076.png,no_augment,,,,
BJ_Bing_082.png,no_augment,,,,
BJ_Bing_085.png,augment_medium,medium_dark,True,142.29270576719145,data/processed/lowlight_augmented/BJ_Bing_085_medium_dark.png
BJ_Bing_087.png,no_augment,,,,
BJ_Bing_102.png,no_augment,,,,
BJ_Bing_104.png,no_augment,,,,
BJ_Bing_105.png,no_augment,,,,
BJ_Bing_116.png,no_augment,,,,
BJ_Bing_124.png,no_augment,,,,
BJ_Bing_131.png,no_augment,,,,
BJ_Bing_134.png,augment_medium,medium_dark,True,153.60222862632085,data/processed/lowlight_augmented/BJ_Bing_134_medium_dark.png
BJ_Bing_137.png,no_augment,,,,
BJ_Bing_145.png,no_augment,,,,
BJ_Bing_150.png,no_augment,,,,
BJ_Bing_157.png,no_augment,,,,
BJ_Bing_164.png,augment_medium,medium_dark,False,,
BJ_Bing_174.png,no_augment,,,,
BJ_Bing_185.png,no_augment,,,,
BJ_Bing_190.png,no_augment,,,,
BJ_Bing_192.png,no_augment,,,,
BJ_Bing_195.png,no_augment,,,,
BJ_Bing_206.png,augment_medium,medium_dark,False,,
BJ_Bing_213.png,no_augment,,,,
BJ_Bing_214.png,no_augment,,,,
BJ_Bing_217.png,no_augment,,,,
BJ_Bing_224.png,augment_medium,medium_dark,True,152.29451746800416,data/processed/lowlight_augmented/BJ_Bing_224_medium_dark.png
BJ_Bing_236.png,no_augment,,,,
BJ_Bing_261.png,no_augment,,,,
BJ_Bing_266.png,no_augment,,,,
BJ_Bing_271.png,augment_medium,medium_dark,True,144.5165311425937,data/processed/lowlight_augmented/BJ_Bing_271_medium_dark.png
BJ_Bing_272.png,no_augment,,,,
BJ_Bing_284.png,augment_medium,medium_dark,True,150.7457683686177,data/processed/lowlight_augmented/BJ_Bing_284_medium_dark.png
BJ_Bing_319.png,no_augment,,,,
BJ_Bing_337.png,no_augment,,,,
BJ_Bing_344.png,augment_medium,medium_dark,True,154.48124760994264,data/processed/lowlight_augmented/BJ_Bing_344_medium_dark.png
BJ_Bing_381.png,no_augment,,,,
BJ_Bing_385.png,no_augment,,,,
BJ_Bing_392.png,augment_medium,medium_dark,True,134.47860551694092,data/processed/lowlight_augmented/BJ_Bing_392_medium_dark.png
BJ_Bing_406.png,no_augment,,,,
BJ_Bing_418.png,no_augment,,,,
BJ_Bing_419.png,augment_medium,medium_dark,False,,
BJ_Bing_427.png,augment_medium,medium_dark,True,139.19338356032068,data/processed/lowlight_augmented/BJ_Bing_427_medium_dark.png
BJ_Bing_429.png,no_augment,,,,
BJ_Bing_433.png,no_augment,,,,
BJ_Bing_446.png,no_augment,,,,
BJ_Bing_455.png,augment_medium,medium_dark,True,142.14177005754638,data/processed/lowlight_augmented/BJ_Bing_455_medium_dark.png
BJ_Bing_461.png,no_augment,,,,
BJ_Bing_471.png,no_augment,,,,
BJ_Bing_485.png,no_augment,,,,
BJ_Bing_494.png,no_augment,,,,
BJ_Bing_499.png,no_augment,,,,
BJ_Bing_504.png,augment_medium,medium_dark,True,146.61094254632874,data/processed/lowlight_augmented/BJ_Bing_504_medium_dark.png
BJ_Bing_507.png,no_augment,,,,
BJ_Bing_523.png,no_augment,,,,
BJ_Bing_529.png,no_augment,,,,
BJ_Bing_544.png,augment_medium,medium_dark,True,144.8353445945946,data/processed/lowlight_augmented/BJ_Bing_544_medium_dark.png
BJ_Bing_575.png,augment_medium,medium_dark,True,154.2495072217502,data/processed/lowlight_augmented/BJ_Bing_575_medium_dark.png
BJ_Bing_576.png,augment_medium,medium_dark,True,137.06405331962398,data/processed/lowlight_augmented/BJ_Bing_576_medium_dark.png
BJ_Bing_607.png,augment_medium,medium_dark,True,137.00710144927535,data/processed/lowlight_augmented/BJ_Bing_607_medium_dark.png
BJ_Bing_613.png,no_augment,,,,
BJ_Bing_617.png,no_augment,,,,
BJ_Bing_630.png,augment_medium,medium_dark,True,140.54740703556396,data/processed/lowlight_augmented/BJ_Bing_630_medium_dark.png
BJ_Bing_651.png,augment_medium,medium_dark,True,137.13447260905855,data/processed/lowlight_augmented/BJ_Bing_651_medium_dark.png
BJ_Bing_660.png,augment_medium,medium_dark,True,152.86997216146352,data/processed/lowlight_augmented/BJ_Bing_660_medium_dark.png
BJ_Bing_669.png,no_augment,,,,
BJ_Bing_672.png,augment_medium,medium_dark,True,140.8554114114114,data/processed/lowlight_augmented/BJ_Bing_672_medium_dark.png
BJ_Bing_682.png,augment_medium,medium_dark,True,137.58084724016044,data/processed/lowlight_augmented/BJ_Bing_682_medium_dark.png
BJ_Bing_696.png,no_augment,,,,
BJ_Bing_698.png,no_augment,,,,
BJ_Bing_699.png,no_augment,,,,
BJ_Bing_701.png,no_augment,,,,
BJ_Bing_706.png,no_augment,,,,
BJ_Bing_718.png,augment_medium,medium_dark,True,141.14900776053216,data/processed/lowlight_augmented/BJ_Bing_718_medium_dark.png
BJ_Bing_719.png,no_augment,,,,
BJ_Bing_727.png,no_augment,,,,
BJ_Bing_738.png,no_augment,,,,
BJ_Bing_759.png,augment_medium,medium_dark,True,141.89974662162163,data/processed/lowlight_augmented/BJ_Bing_759_medium_dark.png
BJ_Bing_760.png,no_augment,,,,
BJ_Google_002.png,no_augment,,,,
BJ_Google_014.png,augment_medium,medium_dark,False,,
BJ_Google_022.png,no_augment,,,,
BJ_Google_024.png,augment_medium,medium_dark,True,135.19393413173654,data/processed/lowlight_augmented/BJ_Google_024_medium_dark.png
BJ_Google_038.png,no_augment,,,,
BJ_Google_053.png,no_augment,,,,
BJ_Google_087.png,no_augment,,,,
BJ_Google_088.png,augment_medium,medium_dark,True,154.94596623607526,data/processed/lowlight_augmented/BJ_Google_088_medium_dark.png
BJ_Google_093.png,no_augment,,,,
BJ_Google_098.png,no_augment,,,,
BJ_Google_116.png,augment_medium,medium_dark,True,147.04593585670955,data/processed/lowlight_augmented/BJ_Google_116_medium_dark.png
